row_id,order_id,created_at,item_id,quantity,cust_name,in_or_out
81,ORD061,2/12/2024 13:13,It007,1,Harper,
82,ORD062,2/12/2024 13:15,It019,1,Unknown,out
83,ORD063,2/12/2024 13:17,It021,1,Cameron,out
84,ORD063,2/12/2024 13:17,It005,1,Avery,
85,ORD063,2/12/2024 13:17,It014,1,Avery,
86,ORD064,2/12/2024 13:20,It004,1,Casey,in
87,ORD064,2/12/2024 13:20,It003,1,Casey,
88,ORD065,2/12/2024 13:22,It012,1,Taylor,out
89,ORD065,2/12/2024 13:22,It009,1,Taylor,
90,ORD066,2/12/2024 13:25,It018,1,Sam,out
91,ORD066,2/12/2024 13:25, It022,1,Riley,
92,ORD067,2/12/2024 13:27,It011,1,Jamie,out
93,ORD067,2/12/2024 13:27,It015,,Jamie,
94,ORD068,2/12/2024 13:30,It006,1,Morgan,out
95,ORD068,2/12/2024 13:30,It022,1,Morgan,
96,ORD069,2/12/2024 13:32,It010,1,Jamie,out
97,ORD069,2/12/2024 13:32,It024,1,Quinn,
98,ORD070,2/12/2024 13:35,It001,1,Peyton,in
99,ORD070,2/12/2024 13:35,It017,1,Peyton,
100,ORD078,2/12/2024 13:55,It020,1,Alex,out
101,ORD079,2/12/2024 14:05,It021,2,Harper,in
102,ORD080,2/12/2024 14:17,It004,1,Taylor,IN
103,ORD080,2/12/2024 14:17,It013,1,Taylor,Take Out
104,ORD081,2/12/2024 14:30,It018,1,Skyler,in
105,ORD082,2/12/2024 14:45,It007,2,JORDAN ,in
106,ORD082,2/12/2024 14:45,It011,1,Casey,
107,ORD083,2/12/2024 15:00,It013,1,Riley,out
108,ORD084,2/12/2024 15:20,It009,1,Jamie,in
109,ORD084,2/12/2024 15:20,It003,1,Jamie,
110,ORD085,2/12/2024 15:40,It014,1,Morgan,out
111,ORD085,2/12/2024 15:40,It022,1,Morgan,Take Out
112,ORD086,2/12/2024 16:00,It005,1,Drew,out
113,ORD087,2/12/2024 16:25,It017,1,Avery,out
114,ORD088,2/12/2024 16:50,It012,1,Quinn,out
115,ORD089,2/12/2024 17:00,It001,1,Sam,carry out
116,ORD090,2/13/2024 7:14,It002,1,Alex,out
117,ORD091,2/13/2024 7:19,It004,1,Riley,in
118,ORD091,2/13/2024 7:19,It028,1,Chris, 
119,ORD092,2/13/2024 7:24,It017,1,Cameron,in
120,ORD093,2/13/2024 7:30,It023,1,Alex,in
121,ORD093,2/13/2024 7:30,It011,1,Alex, 
122,ORD094,2/13/2024 7:35,It006,1,Jordan,out
123,ORD095,2/13/2024 7:40,It021,1,  alex,in
124,ORD096,2/13/2024 7:45,It015,1,Casey,out
125,ORD097,2/13/2024 7:50,It008,1,Jamie,in
126,ORD097,2/13/2024 7:50,It024,1,Jamie, 
127,ORD098,2/13/2024 7:56,It001,1,Morgan,out
128,ORD099,2/13/2024 8:01,It019,1,Riley,in
129,ORD100,2/13/2024 8:06,It003,1,Cameron,out
130,ORD100,2/13/2024 8:06,It027,1,Chris, 
131,ORD101,2/13/2024 8:11,It022,1,Quinn,in
132,ORD102,2/13/2024 8:17,It018,1,Riley,
133,ORD103,2/13/2024 8:22,It005,1,Brooke,in
134,ORD103,2/13/2024 8:22,It012,1,Cameron, 
135,ORD104,2/13/2024 8:27,It010,1,Sam,out
136,ORD105,2/13/2024 8:32,It007,1,Alex,in
137,ORD106,2/13/2024 8:38,It026,1,Pat,OUT
138,ORD106,2/13/2024 8:38,It020,1,Pat, 
139,ORD107,2/13/2024 8:43,It014,1,Chris,in
140,ORD108,2/13/2024 8:48,It009,1,Jordan,out
141,ORD109,2/13/2024 8:53,It002,1,Taylor,in
142,ORD109,2/13/2024 8:53, It016,1,Taylor, 
143,ORD110,2/13/2024 8:58,It013,1,Alex,out
144,ORD111,2/13/2024 9:04,It025,1,Jordan,in
145,ORD112,2/13/2024 9:09, It004,1,Morgan,out
146,ORD113,2/13/2024 9:14,It021,1,Riley,OUT
147,ORD114,2/13/2024 9:19,It006,1,Cameron,out
148,ORD115,2/13/2024 9:25,It019,1,Quinn,in
149,ORD116,2/13/2024 9:30,It003,1,Peyton,out
150,ORD117,2/13/2024 9:35,It022,1,Brooke,in
151,ORD117,2/13/2024 9:35,It012,1,Morgan, 
152,ORD118,2/13/2024 9:40,It018,2,Sam,out
153,ORD119,2/13/2024 9:46,It005,1,Alex,in
154,ORD120,2/13/2024 9:51,It026,1,Pat,out
155,ORD121,2/13/2024 9:56,It014,1,Chris,in
156,ORD122,2/13/2024 10:01,It009,1,Jordan,IN
157,ORD123,2/13/2024 10:16,It027,1,Morgan,in
158,ORD124,2/13/2024 10:31,It005,1,Casey,out
159,ORD125,2/13/2024 10:45,It014,1,Riley,in
160,ORD125,2/13/2024 10:45,It023,1,Riley,OUT
161,ORD126,2/13/2024 11:00,It018,1,Jamie,out
162,ORD127,2/13/2024 11:15,It002,1,Alex,out 
163,ORD128,2/13/2024 11:29,It011,1,Sam,out
164,ORD129,2/13/2024 11:43,It026,1,Quinn,in
165,ORD129,2/13/2024 11:43,It020,1,Quinn,IN
166,ORD130,2/13/2024 11:57,It008,1,Pat,out
167,ORD131,2/13/2024 12:03,It022,1,Chris,in
168,ORD132,2/13/2024 12:10,It004,1,Alex,out
169,ORD133,2/13/2024 12:17,It015,1,Jordan,in
170,ORD134,2/13/2024 12:24,It026,1,Morgan,out
171,ORD134,2/13/2024 12:24,It018,1,Morgan, 
172,ORD135,2/13/2024 12:31,It007,1,Taylor,in
173,ORD136,2/13/2024 12:38,It020,1,Casey,out
174,ORD137,2/13/2024 12:45,It003,1,Jamie,in
175,ORD138,2/13/2024 12:52,It016,1,Riley,out
176,ORD139,2/13/2024 12:59,It009,1,Cameron,in
177,ORD139,2/13/2024 12:59,It025,1,Cameron, 
178,ORD140,2/13/2024 13:06,It012,1,Quinn,out
179,ORD141,2/13/2024 13:13,It001,1,Peyton,in
180,ORD142,2/13/2024 13:20,It019,1,  alex,out
181,ORD143,2/13/2024 13:27,It005,1,Sam,in
182,ORD143,2/13/2024 13:27,It011,1,Sam, 
183,ORD144,2/13/2024 13:34,It028,1,Pat,out
184,ORD145,2/13/2024 13:41,It010,1,Alex,in
185,ORD146,2/13/2024 13:48,It024,1,JORDAN ,out
186,ORD147,2/13/2024 13:55,It017,1,Robin,IN
187,ORD147,2/13/2024 13:55,It021,1,Niam, 
188,ORD148,2/13/2024 14:03,It006,1,Morgan,take-out
189,ORD149,2/13/2024 14:10,It023,1,Taylor,in
190,ORD150,2/13/2024 14:30,It002,1,Jordan,out
191,ORD151,2/13/2024 14:50,It018,1,Chris,in
192,ORD152,2/13/2024 15:10,It005,1,Alex,IN
193,ORD153,2/13/2024 15:30,It027,1,Jordan,in
194,ORD154,2/13/2024 15:50,It011,1,Taylor,out
195,ORD155,2/13/2024 16:09,It004,1,Casey,in
196,ORD155,2/13/2024 16:09,It028,,Casey, 
197,ORD156,2/13/2024 16:29,It014,2,Jamie,out
198,ORD157,2/13/2024 16:49,It021,1,Riley,in
199,ORD158,2/13/2024 17:00,It007,1,Cameron,out
200,ORD159,2/14/2024 7:06,It001,1,Elvis,out
201,ORD160,2/14/2024 7:13,It014,1,Jordan,carry out
202,ORD161,2/14/2024 7:20,It026,1,Chris,out
203,ORD162,2/14/2024 7:27,It008,1,Alex,in
204,ORD162,2/14/2024 7:27,it022,1,Alex, 
205,ORD163,2/14/2024 7:34,It017,1,Casey,out
206,ORD164,2/14/2024 7:41,It005,1,Taylor,in
207,ORD165,2/14/2024 7:49,IT023,1,Casey,out
208,ORD166,2/14/2024 7:56,It011,1,Jamie,in
209,ORD167,2/14/2024 8:03,It019,1,Riley,out
210,ORD168,2/14/2024 8:10,It003,1,Cameron,in
211,ORD169,2/14/2024 8:17,It027,1,Sam,out
212,ORD170,2/14/2024 8:24,It006,1,Peyton,in
213,ORD171,2/14/2024 8:31,It020,1,  alex,take-out
214,ORD172,2/14/2024 8:38,It010,1,Sam,in
215,ORD173,2/14/2024 8:45,it025,1,  alex,out
216,ORD173,2/14/2024 8:45,It007,1,Pat, 
217,ORD174,2/14/2024 8:53,It013,1,Jordan,in
218,ORD175,2/14/2024 9:00,It028,1,  alex,to go
219,ORD176,2/14/2024 9:07,It004,1,Chris,in
220,ORD177,2/14/2024 9:14,It016,1,Morgan,out
221,ORD178,2/14/2024 9:21,It024,1,Taylor,in
222,ORD179,2/14/2024 9:28,It012,1,Casey,out
223,ORD180,2/14/2024 9:35,It009,2,Jamie,in
224,ORD181,2/14/2024 9:42,It002 ,1,Riley,out
225,ORD182,2/14/2024 9:49,It018,1,Cameron,out 
226,ORD183,2/14/2024 9:57,It021,1,Quinn,out
227,ORD184,2/14/2024 10:04,It015,1,Brooke,in
228,ORD185,2/14/2024 10:21,It007,1,Sam,out
229,ORD186,2/14/2024 10:38,It028,1,Pat,in
230,ORD187,2/14/2024 10:55,It001,1,Pat,out
231,ORD188,2/14/2024 11:12,It024,1,Jordan,Take Out
232,ORD189,2/14/2024 11:29,It018,1,Chris,out
233,ORD189,2/14/2024 11:29,It022,1,Chris,out 
234,ORD190,2/14/2024 11:46,It012,4,Morgan,in
235,ORD191,2/14/2024 12:03,It003,1,Taylor,
236,ORD192,2/14/2024 12:10,It016 ,1,Casey, dine in
237,ORD193,2/14/2024 12:17,It009,1,Jamie,out
238,ORD194,2/14/2024 12:24,It027,1,Riley,in
239,ORD195,2/14/2024 12:31,It005,1,Cameron,out
240,ORD195,2/14/2024 12:31,It011,1,Cameron, 
241,ORD196,2/14/2024 12:38,It014,1,Quinn,in
242,ORD197,2/14/2024 12:45,It020,1,Peyton,out
243,ORD198,2/14/2024 12:52,It006 ,1,Brooke,in
244,ORD199,2/14/2024 13:00, It022,1,Sam,out
245,ORD200,2/14/2024 13:08,It017,1,Pat,in
246,ORD201,2/14/2024 13:15,It010,1,Cameron,out
247,ORD202,2/14/2024 13:22,It024,1,Jordan,in
248,ORD202,2/14/2024 13:22,It008,1,Jordan, 
249,ORD203,2/14/2024 13:29,It001,1,Chris,out
250,ORD204,2/14/2024 13:36,It019,1,Morgan,carry out
251,ORD205,2/14/2024 13:43,It013,1,,out
252,ORD206,2/14/2024 13:50,It026,1,Jamie,in
253,ORD207,2/14/2024 13:57,It004,1,Jasmin,out
254,ORD208,2/14/2024 14:05,It021,1,Riley,in
255,ORD208,2/14/2024 14:05,It002,1,Jordan, 
256,ORD209,2/14/2024 14:12,It018 ,1,Cameron,out
257,ORD210,2/14/2024 14:19,It025,1,Quinn,in
258,ORD211,2/14/2024 14:26,It007,1,Peyton,out
259,ORD212,2/14/2024 14:33,It012,1,Riley,in
260,ORD213,2/14/2024 14:40,IT028,1,Sam,
261,ORD214,2/14/2024 14:47,It015,1,Pat,in
262,ORD215,2/14/2024 15:04,It002,1,Alex,out
263,ORD216,2/14/2024 15:22,It024,1,Chris,in
264,ORD217,2/14/2024 15:41,It018,1,Chris,in
265,ORD218,2/14/2024 15:59,It011,1,Morgan,in
266,ORD219,2/14/2024 16:17,It005,1,Skyler,out
267,ORD220,2/14/2024 16:35,It017,1,Casey,in
268,ORD221,2/14/2024 16:53,It009,1,Jasmin,out
269,ORD222,2/14/2024 17:00,It026,1,Riley,in
270,ORD223,2/15/2024 7:02,IT003,1,Jamie,out
271,ORD224,2/15/2024 7:09,It017,1,Bob,in
272,ORD224,2/15/2024 7:09,It021,1,Bob, 
273,ORD225,2/15/2024 7:16,It006,1,Carol,out
274,ORD226,2/15/2024 7:23,It028,1,Dave,in
275,ORD227,2/15/2024 7:30,It011,1,Pat,out
276,ORD227,2/15/2024 7:30,It014,1,tay lor, 
277,ORD228,2/15/2024 7:37,It001,1,Frank,in
278,ORD229,2/15/2024 7:44,It019,1,Grace,out
279,ORD230,2/15/2024 7:52, It024,two,Chris,in
280,ORD231,2/15/2024 7:59,IT005,1,Ian,out
281,ORD231,2/15/2024 7:59,It008,1,Ian, 
282,ORD232,2/15/2024 8:06,It010,1,Jenny,in
283,ORD233,2/15/2024 8:13,It013,1,Kyle,out
284,ORD234,2/15/2024 8:20,It016,two,Laura,in
285,ORD234,2/15/2024 8:20,It022,1,Laura, 
286,ORD235,2/15/2024 8:27,It025,1,Mike,out
287,ORD236,2/15/2024 8:34,It007,1,Nina,in
288,ORD237,2/15/2024 8:41,It018,1,Oscar,out
289,ORD238,2/15/2024 8:48,It004,1,Paula,in
290,ORD238,2/15/2024 8:48,It027,1,Paula, 
291,ORD239,2/15/2024 8:56,It009,1,  alex,out
292,ORD240,2/15/2024 9:03,It002,1,Rachel,Take Out
293,ORD241,2/15/2024 9:10,It020,1,Steve,out
294,ORD242,2/15/2024 9:17,It012,1,Tina,in
295,ORD243,2/15/2024 9:24,It015,1,Umar,out
296,ORD243,2/15/2024 9:24,It026,1,Umar, 
297,ORD244,2/15/2024 9:31,It023,1,Victor,in
298,ORD245,2/15/2024 9:38,It008,1,Wendy,out
299,ORD246,2/15/2024 9:48,It012,1,Alice,to go
300,ORD247,2/15/2024 10:04,It021,1,Jasmin,out
301,ORD248,2/15/2024 10:20,It004,1,Charlie,in
302,ORD249,2/15/2024 10:36,It027,1,Dana,out
303,ORD250,2/15/2024 10:52,It009,1,Jordan,in
304,ORD251,2/15/2024 11:08,It018,1,Sam,out
305,ORD251,2/15/2024 11:08,It022,1,Fiona, dine in
306,ORD252,2/15/2024 11:24,It006,1,George,in
307,ORD253,2/15/2024 11:40,It016,1,Hannah,OUT
308,ORD254,2/15/2024 11:56,It001,1,Ian,in
309,ORD255,2/15/2024 12:06,It007,1,Jake,Take Out
310,ORD256,2/15/2024 12:12,It019,1,Niam,in
311,ORD256,2/15/2024 12:12,It023,2,Karen, 
312,ORD257,2/15/2024 12:18,It002,1,Leo,take-out
313,ORD258,2/15/2024 12:24,It015,1,Mia,in
314,ORD259,2/15/2024 12:30,It010,1,Noah,out
315,ORD260,2/15/2024 12:36,It026,1,Olivia,in
316,ORD261,2/15/2024 12:42,It005,1,Paul,out
317,ORD262,2/15/2024 12:48,It013,1,Quinn,in
318,ORD263,2/15/2024 12:54,It020,1,Riley,out
319,ORD263,2/15/2024 12:54,It008,1,Riley,OUT
320,ORD264,2/15/2024 13:00,It024,1,Sam,in
321,ORD265,2/15/2024 13:06,It011,1,Tina,carry out
322,ORD266,2/15/2024 13:12,It017,1,Umar,in
323,ORD267,2/15/2024 13:18,It003,1,Victor,out
324,ORD268,2/15/2024 13:24,It014,1,Wendy,in
325,ORD269,2/15/2024 13:30,It001,1,Xavier,out
326,ORD270,2/15/2024 13:36,It009,1,Yara,in
327,ORD271,2/15/2024 13:42,It018,1,Zoe,out
328,ORD272,2/15/2024 13:48,It004,1,Amy,take-out
329,ORD272,2/15/2024 13:48,It028,two,Amy, 
330,ORD273,2/15/2024 13:54,It021,1,Brad,out
331,ORD274,2/15/2024 14:00,It006,1,tay lor,in
332,ORD275,2/15/2024 14:06,it022,1,Derek,out
333,ORD276,2/15/2024 14:12,It012 ,1,Eliza,in
334,ORD277,2/15/2024 14:18,It027 ,1,Frank,out
335,ORD278,2/15/2024 14:24,It016,1,Morgan,in
336,ORD279,2/15/2024 14:30,It025,1,Hugo,out
337,ORD280,2/15/2024 14:36,It008,1,Ivy,in
338,ORD281,2/15/2024 14:52,It002,1,Jake,out
339,ORD282,2/15/2024 15:08,It017,1,Kara,in
340,ORD283,2/15/2024 15:24,It011,1,Liam,out
341,ORD284,2/15/2024 15:40,It024,1,Mia,in
342,ORD285,2/15/2024 15:56,it005,1,Niam, Togo 
343,ORD286,2/15/2024 16:12,It020,3,Ophelia,out
344,ORD287,2/15/2024 16:28,It014,1,Pablo,out
345,ORD288,2/15/2024 16:44,It027,1,Chris,in
346,ORD289,2/15/2024 17:00,It009,1,Rita,out
347,ORD290,2/16/2024 7:08,It005,1,Jamie,out
348,ORD291,2/16/2024 7:15,It012 ,1,Morgan,in
349,ORD292,2/16/2024 7:22,It018,1,Lucy, 
350,ORD292,2/16/2024 7:22,It022,1,Lucy, dine in
351,ORD293,2/16/2024 7:29,It004,1,Tony,in
352,ORD294,2/16/2024 7:36,It027,1,Fiona,out
353,ORD295,2/16/2024 7:43,It011,1,M. Smith,in
354,ORD296,2/16/2024 7:51,It015,1,Hannah,carry out
355,ORD297,2/16/2024 7:58,It001,1,Ivan,in
356,ORD297,2/16/2024 7:58,It006,1,Ivan, 
357,ORD298,2/16/2024 8:05,It019,1,Julia,out
358,ORD299,2/16/2024 8:12,It023,1,Karl,in
359,ORD300,2/16/2024 8:19,It009,1,Leah,out
360,ORD301,2/16/2024 8:26,It003 ,1,Max,in
361,ORD301,2/16/2024 8:26,It020,1,Max, 
362,ORD302,2/16/2024 8:33,It007,1,Nora,out
363,ORD303,2/16/2024 8:40,It013,1,Oscar,in
364,ORD304,2/16/2024 8:48,It026,1,Paula,out
365,ORD305,2/16/2024 8:55,It010,1,Niam,in
366,ORD306,2/16/2024 9:02,It008,1,Rita,out
367,ORD307,2/16/2024 9:09,It002,1,Steve,in
368,ORD307,2/16/2024 9:09,It014,1,Steve, 
369,ORD308,2/16/2024 9:16,It017,1,Tina,out
370,ORD309,2/16/2024 9:23,It024,1,Casey,in
371,ORD310,2/16/2024 9:30,It021,1,Victor,out
372,ORD311,2/16/2024 9:38,It016,1,Wendy,IN
373,ORD312,2/16/2024 9:45,It028,1,Xander, Togo 
374,ORD313,2/16/2024 9:52,It025,1,Yara,in
375,ORD314,2/16/2024 9:59,It001,1,Zack,out
376,ORD315,2/16/2024 10:05,It003,2,Alice,in
377,ORD316,2/16/2024 10:21,It020,1,Ben,out
378,ORD317,2/16/2024 10:38,It008,1,Carla,to go
379,ORD318,2/16/2024 10:54,It017,1,David,out
380,ORD318,2/16/2024 10:54,It025,1,David, 
381,ORD319,2/16/2024 11:10,It012,1,Elena,in
382,ORD320,2/16/2024 11:26,It006,1,Robin,out
383,ORD321,2/16/2024 11:43,It024,1,Gina,in
384,ORD322,2/16/2024 11:59,It011,1,Harry,IN
385,ORD323,2/16/2024 12:06,It022,1,Iris,in
386,ORD324,2/16/2024 12:12,It005,1,Jack,out
387,ORD325,2/16/2024 12:19,It009,1,Kiera,in
388,ORD325,2/16/2024 12:19,It013,1,Kiera, 
389,ORD326,2/16/2024 12:25,It018,1,Luke,out
390,ORD327,2/16/2024 12:32,It001,1,Mia,in
391,ORD328,2/16/2024 12:38,It026,1,Nia,out
392,ORD329,2/16/2024 12:45,It004,1,Oscar,in
393,ORD330,2/16/2024 12:51,It010,1,Priya,in
394,ORD331,2/16/2024 12:58,It017,1,Quinn,in
395,ORD331,2/16/2024 12:58,It023,1,Quinn, 
396,ORD332,2/16/2024 13:04,It006,1,tay lor,out
397,ORD333,2/16/2024 13:11,It014,1,Sarah,in
398,ORD334,2/16/2024 13:17,It027,1,Tim,out
399,ORD335,2/16/2024 13:24,It008,1,Uma,in
400,ORD336,2/16/2024 13:30,It020,1,Vicky,out
401,ORD337,2/16/2024 13:37,It012,2,Wendy,out 
402,ORD338,2/16/2024 13:43,It019,1,Xian,IN
403,ORD339,2/16/2024 13:50,It003,1,Yara,Take Out
404,ORD340,2/16/2024 13:56,It007,2,Zack,out
405,ORD341,2/16/2024 14:03,It015,1,Chris,in
406,ORD341,2/16/2024 14:03,It024,1,Amelia, 
407,ORD342,2/16/2024 14:09,It002,1,Casey,out
408,ORD343,2/16/2024 14:16,It021,1,Cindy,take-out
409,ORD344,2/16/2024 14:22,It011,1,Derek,out
410,ORD345,2/16/2024 14:29,It028,two,Eliza,in
411,ORD346,2/16/2024 14:35,It016,3,Faisal,out
412,ORD347,2/16/2024 14:42,It005,1,Georgia,in
413,ORD348,2/16/2024 14:48,It022,1,Haris,out
414,ORD349,2/16/2024 14:55,It009,1,Ida,in
415,ORD350,2/16/2024 15:01,It025,1,Jaya,out
416,ORD351,2/16/2024 15:08,It018,1,Kurt,in
417,ORD352,2/16/2024 15:14,It003,1,Lana,out
418,ORD353,2/16/2024 15:21,It014,1,Moe,in
419,ORD354,2/16/2024 15:34,It022,1,Ian,out
420,ORD355,2/16/2024 15:54,It009,1,Jenna, Togo 
421,ORD356,2/16/2024 16:14,It005,1,Jasmin,out
422,ORD357,2/16/2024 16:34,It018,1,Lila,in
423,ORD358,2/16/2024 16:54,It001 ,1,Mason,out
424,ORD359,2/16/2024 17:00,It014,1,Nora, dine in
425,ORD360,2/17/2024 7:03,It001,1,Susie,take-out
426,ORD361,2/17/2024 7:08,It017,1,Taylor,out
427,ORD361,2/17/2024 7:08,It023,1,Jamie, 
428,ORD362,2/17/2024 7:13,It004,1,Ulla,in
429,ORD363,2/17/2024 7:18,It026,1,Victor,out
430,ORD363,2/17/2024 7:18,It020,1,Victor, 
431,ORD364,2/17/2024 7:23,It009,1,Wendy,in
432,ORD365,2/17/2024 7:28, It014,1,Xavier,out
433,ORD365,2/17/2024 7:28,It007,1,Xavier, 
434,ORD366,2/17/2024 7:34,It022,1,Yara,in
435,ORD367,2/17/2024 7:39,It005,1,Zoe,out
436,ORD368,2/17/2024 7:44,it012,1,Jordan,in
437,ORD368,2/17/2024 7:44,It018,1,Amy,to go
438,ORD369,2/17/2024 7:49,It027,1,Jasmin,out
439,ORD370,2/17/2024 7:54,It003,1,Cara,in
440,ORD371,2/17/2024 7:59,It016,1,Dan,out
441,ORD371,2/17/2024 7:59,It008,1,Dan, 
442,ORD372,2/17/2024 8:04,It011,1,Eve,in
443,ORD373,2/17/2024 8:10,It024,1,Pat,out
444,ORD374,2/17/2024 8:15,It006,1,Gia,in
445,ORD374,2/17/2024 8:15,It021,1,Gia, 
446,ORD375,2/17/2024 8:20,It010,1,Hal,out
447,ORD376,2/17/2024 8:25,It025,1,Ida,in
448,ORD377,2/17/2024 8:30,it013,1,Jed,out
449,ORD377,2/17/2024 8:30,It019,1,Avery, 
450,ORD378,2/17/2024 8:35, It002,1,Kip,in
451,ORD379,2/17/2024 8:40,it028,1,Lia,out
452,ORD380,2/17/2024 8:45,it015,1,Moe,in
453,ORD381,2/17/2024 8:51,It007,1,Nia,out
454,ORD381,2/17/2024 8:51,It023,1,Nia, 
455,ORD382,2/17/2024 8:56,It001,1,Oli,in
456,ORD383,2/17/2024 9:01,It017,1,Pam,out
457,ORD384,2/17/2024 9:06,It004,1,Sam,in
458,ORD384,2/17/2024 9:06,It020,1,Quin, 
459,ORD385,2/17/2024 9:11,It009,1,Rae,out
460,ORD386,2/17/2024 9:16,It026,1,Sam,in
461,ORD387,2/17/2024 9:21,It012,1,Ty,out
462,ORD388,2/17/2024 9:27,It018,1,  alex,in
463,ORD388,2/17/2024 9:27,It022,1,Uma,in
464,ORD389,2/17/2024 9:32,It005,1,Alex,out
465,ORD390,2/17/2024 9:37,It011,two,Jasmin,in
466,ORD391,2/17/2024 9:42,It027,1,Xi,out
467,ORD392,2/17/2024 9:47,It003,1,Jasmin,in
468,ORD393,2/17/2024 9:52,It016,1,Zed,out
469,ORD393,2/17/2024 9:52,It024,1,Casey, 
